0	b'@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI'
0	b'twitter people when someone blocks u can they see ur twitts direct to them? #twitter'
1	b'#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-'
1	b"RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia"
1	b'@RonakKataria @apple you heard of testing before deploying updates. Difference between microsoft & apple: None'
1	b'"Yeh behatreen samay hay parivar honeka" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys'
0	b'@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!'
0	b"@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am"
1	b"I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr"
0	b"People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line"
1	b"#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you..."
1	b'#microsoft #careers site is giving errors for any thing i search!! #weird\nhttp://t.co/vJ2JpKtM http://t.co/02dYONXz'
0	b'Going to the @apple store today to get this laptop situation figured out'
0	b"#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!"
0	b"Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly."
1	b'@8Sunni Yeah shit happens, #Twitter is a real whore sometimes!'
0	b"Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple"
1	b"@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying"
1	b'#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...'
1	b'We need dates! #google #samsung #launchfail'
1	b'#Microsoft #Outlook #2011 for #Mac #sucks #hate'
1	b'One would think the voice recognition on the @apple tech support line would work a little better.'
0	b'RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage.'
1	b'#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42'
0	b"@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me."
1	b'Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport'
1	b'@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv'
0	b'@AsgariAJ #iPhone need to tell @Apple that'
1	b'@theresamarosy haha k, thought everybody knew #Microsoft sucks.'
0	b'So ya my ITunes is in Japanese???\n@apple\n#lostasamothafucka'
0	b'What is the difference between #twitter and #googleplus??'
1	b"@apple, \nNo, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
0	b'But @att is "working" with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I\'m so glad Apple is not slinging that crap.'
0	b'Waiting at end of 20 person line after checking in on time for my "genius bar" appt. @apple store...I do not find this system "genius" #FAIL'
1	b"Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts"
0	b"Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?"
1	b"They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS"
0	b'@rygurl you need an @apple iphone4S with Siri!'
1	b'Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight'
1	b'I HATE #TWITTER'
1	b'#Nokia co-operation with #Microsoft listed as the 4th riskiest business move of the year: http://t.co/IYo86gVj'
0	b"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."
1	b"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
1	b'@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. \nCar is sweet SYNC is #EpicFail'
0	b"@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!"
0	b'@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5'
0	b"@rjpittman Why you won't use your @apple account."
0	b'What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok'
1	b'Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop'
0	b"Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?"
0	b'Hey @apple why is Siri not available for the Mac?'
0	b"@reddclay81 Well then!\n\nP.S. Did you respond so fast because of @Apple 's #iOS5 ?"
0	b"It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive"
0	b'dear @apple please invent "FaceTime Voicemails." sincerely, haendel balzora jr. #apple'
1	b'RT @JolieeSharmeda #twitter be fucking up'
0	b'#Iphone5 can you please make The battery last longer thanks @Apple'
0	b"I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!"
1	b'@philipgrey: dear @apple, why you gotta go change the way &lt;input type="number"&gt; is handled out of the blue?'
1	b'#Microsoft #Windows Media Centre GUI #Fail #MajorFail'
0	b'AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP'
1	b'Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows'
0	b"It's almost 4:20. Where is your bong? Is it packed! Let's rip a bowl over the time space continuum that is #Twitter"
1	b'Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer'
0	b'@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)'
0	b'#google+ ...thoughts? to sign up or not to sign up, that is the question...'
0	b'@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???'
1	b'#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R'
1	b"My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!"
0	b'Excelente articulo! RT @teresitacc: Interesting read - How #Apple eclipsed #Microsoft http://t.co/RhNU1VaR via @guardian (cc: @elcheicon)'
1	b'Just searching with my voice on my 2 year old nexus one @apple.'
1	b'Im gonna need #Twitter to get all these problems fixed ASAP.'
0	b"RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that do ..."
1	b"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying"
1	b"#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain"
0	b'Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally'
0	b"Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous.."
0	b'Ever post something to the wrong circles?  #google+'
0	b'Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .'
0	b'This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.'
0	b'@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?'
1	b'@phxguy88 @Apple @BGR That\'s why all the ppl who stand in line for hrs to get the "newest" model are suckers...'
0	b'#IOS5  needed to include a landscape mode for reminders @Apple'
1	b'There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone'
1	b'#Google People app...the next revolution in stalking.'
0	b'Ahhh!! Why is #Twitter so #addicting'
1	b"#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :("
1	b"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"
1	b'#Twitter y #Facebook OFF'
1	b'@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P'
0	b'U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple'
0	b'Loving my new #iPhone4S thanks @apple for #ios5'
0	b"@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device."
1	b"Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
1	b'http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft'
0	b'RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE'
0	b'RT @HaendelBalzora: dear @apple please invent "FaceTime Voicemails." sincerely, haendel balzora jr. #apple'
1	b'What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.'
0	b"@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google"
1	b'I hate #Microsoft PowerPoint!'
0	b"@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube It couldn't have 2do w/operator error! #sarcasm Still  @apple"
1	b"Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)"
1	b'BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android'
1	b'@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;('
1	b'Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.'
1	b'WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE'
0	b'@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive'
1	b"Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday."
1	b'Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate'
1	b'I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye'
0	b'Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?'
1	b'dear @apple, why you gotta go change the way &lt;input type="number"&gt; is handled out of the blue?'
0	b'Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone'
0	b'#iOs5 is nice and as it had to be ! Thanks @Apple'
1	b'#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN'
0	b'after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...'
1	b'The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google'
0	b"People are waiting in line @apple for phones at 1:30 on a Tuesday! Don't you people have Jobs(no pun intended?)???"
0	b"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
0	b"@notleifgarrett @apple you'll be able to afford that mansion one day."
0	b'@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.'
1	b'#microsoft update is so slow  :(( http://t.co/37IGhGic'
1	b"@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em"
1	b'@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help'
1	b"just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL"
1	b'My @Apple @macbook keyboard will not type :('
1	b'Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.'
1	b'#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem "acceptable"'
1	b'GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.'
0	b'From which companies do you experience the best customer service aside from @zappos and @apple?'
1	b'I need to get off #twitter'
1	b'@Apple Siri is down!'
1	b"Too bad #google didn't have a tribute graphic for #DennisRitchie."
1	b'@apple needs to hurry up and release #iTunesMatch'
0	b'@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH'
0	b'I wonder If the person who has @apple is holding out for apple to buy it from them'
1	b'Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii'
0	b'@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s'
0	b"wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer..."
0	b'There is no social media without #Twitter... Who could be #Twitterless?'
1	b'Seriously - I have absolutely no offing clue what @Apple means by "authorization", nor how to do it.'
0	b'@twalve too busy having slappy hissy-fits with Samsung? @Apple'
0	b"@Jake_Gyllenhaal So you've made up with @Apple?"
1	b"#Twitter'sMalfunctioningAgain"
0	b'Oops! Apparently @apple is some handle-squatter. Tweetbarassment.'
1	b'RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f'
1	b'#Microsoft licensing process is annoying !!!'
1	b'2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.'
